#t	Mdot	Mdisk	Rhot	Cirrout	H2R	Teffout	Tirrout	Qiir2Qvisout	Lx	mU	mB	mV	mR	mI	mJ	
#days	g/s	g	Rsun	float	float	K	K	float	erg/s	mag	mag	mag	mag	mag	mag
# Cirr=0
# F0=2e+38
# Mopt=0.5
# Mx=5
# Nx=1000
# Thot=0
# alpha=0.25
# boundcond=Teff
# colourfactor=1.7
# dir=.
# distance=10
# emax=12
# emin=1
# gaussmu=1
# gausssigma=0.25
# gridscale=log
# inclination=0
# initialcond=powerF
# irrfactortype=const
# kerr=0
# opacity=Kramers
# period=0.25
# powerorder=6
# prefix=freddi
# tau=0.25
# time=50
# --rout hadn't been specified, tidal radius 1.36395 Rsun was used
26.25	3.99465e+18	1.53694e+25	1.36395	0	0.0711516	8208.39	0	0	1.46632e+38	14.8922	15.9516	16.0869	16.1302	16.464	16.3479
26.5	3.96304e+18	1.5284e+25	1.36395	0	0.0710666	8192.06	0	0	1.4534e+38	14.8972	15.9562	16.0911	16.134	16.4673	16.351
26.75	3.93175e+18	1.51993e+25	1.36395	0	0.0709819	8175.8	0	0	1.44063e+38	14.9021	15.9608	16.0953	16.1378	16.4707	16.3541
27	3.90078e+18	1.51152e+25	1.36395	0	0.0708976	8159.61	0	0	1.42799e+38	14.907	15.9654	16.0996	16.1416	16.4741	16.3572
27.25	3.87012e+18	1.50318e+25	1.36395	0	0.0708135	8143.49	0	0	1.41549e+38	14.9119	15.97	16.1038	16.1454	16.4775	16.3602
27.5	3.83977e+18	1.49491e+25	1.36395	0	0.0707297	8127.44	0	0	1.40312e+38	14.9169	15.9746	16.108	16.1492	16.4808	16.3633
27.75	3.80972e+18	1.4867e+25	1.36395	0	0.0706463	8111.47	0	0	1.39088e+38	14.9218	15.9791	16.1122	16.153	16.4842	16.3664
28	3.77997e+18	1.47855e+25	1.36395	0	0.0705631	8095.56	0	0	1.37877e+38	14.9267	15.9837	16.1164	16.1567	16.4876	16.3695
28.25	3.75052e+18	1.47047e+25	1.36395	0	0.0704802	8079.72	0	0	1.36679e+38	14.9315	15.9883	16.1205	16.1605	16.4909	16.3725
28.5	3.72137e+18	1.46245e+25	1.36395	0	0.0703977	8063.94	0	0	1.35494e+38	14.9364	15.9928	16.1247	16.1643	16.4942	16.3756
28.75	3.69251e+18	1.4545e+25	1.36395	0	0.0703154	8048.24	0	0	1.34322e+38	14.9413	15.9974	16.1289	16.168	16.4976	16.3787
29	3.66394e+18	1.4466e+25	1.36395	0	0.0702334	8032.6	0	0	1.33162e+38	14.9461	16.0019	16.1331	16.1718	16.5009	16.3817
29.25	3.63565e+18	1.43877e+25	1.36395	0	0.0701517	8017.03	0	0	1.32014e+38	14.951	16.0065	16.1372	16.1756	16.5042	16.3848
29.5	3.60764e+18	1.43099e+25	1.36395	0	0.0700702	8001.53	0	0	1.30878e+38	14.9558	16.011	16.1414	16.1793	16.5076	16.3878
29.75	3.57991e+18	1.42328e+25	1.36395	0	0.0699891	7986.09	0	0	1.29755e+38	14.9607	16.0155	16.1455	16.183	16.5109	16.3908
30	3.55245e+18	1.41562e+25	1.36395	0	0.0699082	7970.72	0	0	1.28643e+38	14.9655	16.02	16.1496	16.1868	16.5142	16.3939
30.25	3.52527e+18	1.40803e+25	1.36395	0	0.0698276	7955.42	0	0	1.27543e+38	14.9703	16.0245	16.1538	16.1905	16.5175	16.3969
30.5	3.49835e+18	1.40049e+25	1.36395	0	0.0697473	7940.17	0	0	1.26454e+38	14.9751	16.029	16.1579	16.1942	16.5208	16.3999
30.75	3.4717e+18	1.39301e+25	1.36395	0	0.0696673	7925	0	0	1.25377e+38	14.9799	16.0335	16.162	16.1979	16.5241	16.4029
31	3.44531e+18	1.38558e+25	1.36395	0	0.0695876	7909.88	0	0	1.24311e+38	14.9847	16.038	16.1661	16.2016	16.5274	16.406
31.25	3.41918e+18	1.37822e+25	1.36395	0	0.0695081	7894.83	0	0	1.23256e+38	14.9895	16.0425	16.1703	16.2053	16.5307	16.409
